date P ETpot Qrain_Nwp Qrain_Pbh Qdrain_Nwp Qdrain_Pbh GWL_Nwp GWL_P GWL_Bh
1976011615  0.000 0.004  0.000  0.000 0.042 0.229 451 467 501
1976011618  0.000 0.000  0.000  0.000 0.041 0.229 451 467 500
1976011621  0.000 0.000  0.000  0.000 0.041 0.230 451 467 500
1976011700  0.048 0.000  0.000  0.000 0.040 0.230 452 467 500
1976011703  0.048 0.000  0.000  0.000 0.040 0.229 453 467 500
1976011706  0.000 0.020  0.000  0.000 0.040 0.229 454 467 500
1976011709  0.000 0.193  0.000  0.000 0.039 0.228 454 467 501
1976011712  0.000 0.178  0.000  0.000 0.039 0.227 454 467 501
1976011715  0.000 0.008  0.000  0.000 0.038 0.227 454 467 501
1976011718  0.000 0.000  0.000  0.000 0.038 0.226 455 467 501
1976011721  0.000 0.000  0.000  0.000 0.037 0.225 455 467 501
1976011800  0.000 0.000  0.000  0.000 0.037 0.225 456 468 501
1976011803  0.000 0.000  0.000  0.000 0.036 0.225 456 468 501
1976011806  0.000 0.011  0.000  0.000 0.036 0.223 457 468 501
1976011809  0.000 0.104  0.000  0.000 0.036 0.223 457 468 501
1976011812  0.000 0.084  0.000  0.000 0.035 0.224 457 468 501
1976011815  0.000 0.001  0.000  0.000 0.035 0.224 457 468 501
1976011818  0.000 0.000  0.000  0.000 0.035 0.223 457 468 501
1976011821  0.878 0.000  0.046  0.020 0.035 0.222 457 468 501
1976011900  0.412 0.000  0.440  0.707 0.034 0.222 457 468 501
1976011903  0.000 0.000  0.214  0.000 0.035 0.222 454 468 501
1976011906  0.012 0.013  0.000  0.000 0.035 0.221 452 468 502
1976011909  0.036 0.263  0.000  0.000 0.036 0.218 452 468 502
1976011912  0.036 0.214  0.000  0.000 0.036 0.216 454 468 502
1976011915  0.036 0.010  0.000  0.000 0.035 0.215 454 469 502
1976011918  0.036 0.000  0.003  0.000 0.035 0.214 455 469 502
1976011921  0.806 0.000  0.097  0.059 0.035 0.215 455 469 502
1976012000  1.056 0.000  0.735  0.783 0.035 0.216 455 469 502
1976012003  0.048 0.000  0.112  0.177 0.035 0.214 451 468 502
1976012006  0.000 0.005  0.063  0.000 0.036 0.214 446 468 502
1976012009  0.295 0.024  0.010  0.005 0.037 0.211 446 468 502
1976012012  0.913 0.059  0.431  0.374 0.038 0.213 446 468 502
1976012015  0.001 0.013  0.355  0.133 0.038 0.213 446 468 502
1976012018  0.000 0.000  0.000  0.122 0.038 0.213 444 468 502
1976012021  0.000 0.000  0.000  0.000 0.037 0.213 446 468 502
1976012100  0.000 0.000  0.000  0.000 0.036 0.212 447 468 502
1976012103  0.155 0.000  0.004  0.003 0.036 0.211 449 468 503
1976012106  0.340 0.003  0.194  0.166 0.035 0.209 450 469 503
1976012109  0.000 0.103  0.000  0.000 0.035 0.208 450 469 503
1976012112  0.000 0.085  0.000  0.000 0.035 0.207 451 469 503
1976012115  0.000 0.009  0.000  0.000 0.035 0.206 452 469 503
1976012118  0.000 0.000  0.000  0.000 0.035 0.207 452 469 503
1976012121  0.689 0.000  0.054  0.017 0.034 0.205 453 469 503
1976012200  0.961 0.000  0.736  0.551 0.034 0.208 453 469 503
1976012203  0.144 0.000  0.136  0.094 0.034 0.208 452 469 503
1976012206  0.083 0.013  0.058  0.036 0.033 0.205 450 470 504
1976012209  0.324 0.044  0.001  0.012 0.033 0.203 450 470 504
1976012212  0.695 0.040  0.512  0.436 0.033 0.202 450 470 504
1976012215  0.000 0.003  0.333  0.284 0.034 0.202 449 470 504
1976012218  0.000 0.000  0.000  0.000 0.034 0.203 447 470 504
1976012221  0.000 0.000  0.000  0.000 0.034 0.204 448 470 504
1976012300  0.000 0.000  0.000  0.000 0.034 0.204 448 470 504
1976012303  0.000 0.000  0.000  0.000 0.034 0.204 449 470 504
1976012306  0.079 0.012  0.005  0.002 0.033 0.203 450 470 504
1976012309  0.715 0.102  0.276  0.205 0.033 0.201 451 470 504
1976012312  0.347 0.068  0.114  0.086 0.033 0.201 450 470 505
1976012315  0.060 0.018  0.074  0.041 0.033 0.199 450 470 505
1976012318  0.193 0.000  0.095  0.082 0.033 0.200 450 471 505
1976012321  0.000 0.000  0.000  0.000 0.034 0.199 450 471 505
1976012400  1.314 0.000  0.014  0.000 0.035 0.200 451 471 505
1976012403  0.280 0.000  0.093  0.053 0.035 0.199 452 471 505
1976012406  0.096 0.028  0.142  0.122 0.035 0.198 452 471 505
1976012409  0.193 0.225  0.433  0.338 0.036 0.198 450 471 505
1976012412  0.048 0.137  0.225  0.363 0.037 0.196 448 471 505
1976012415  0.048 0.009  0.000  0.084 0.038 0.196 444 471 506
1976012418  1.302 0.000  0.561  0.503 0.039 0.196 444 471 506
1976012421  1.098 0.000  1.212  1.240 0.039 0.196 446 471 506
1976012500  0.097 0.000  0.223  0.382 0.040 0.196 443 471 506
1976012503  0.204 0.000  0.100  0.114 0.041 0.195 441 471 506
1976012506  0.628 0.025  0.644  0.397 0.042 0.194 441 471 506
1976012509  0.570 0.134  0.352  0.481 0.043 0.193 442 471 506
1976012512  0.000 0.134  0.133  0.222 0.043 0.193 441 471 506
1976012515  0.096 0.007  0.416  0.063 0.043 0.193 441 472 506
1976012518  0.000 0.000  0.000  0.353 0.043 0.193 442 472 506
1976012521  0.000 0.000  0.000  0.000 0.042 0.191 444 472 506
1976012600  0.000 0.000  0.000  0.000 0.042 0.192 446 472 506
1976012603  0.000 0.000  0.000  0.000 0.041 0.192 447 472 506
1976012606  0.000 0.035  0.000  0.000 0.040 0.192 449 472 506
1976012609  0.000 0.277  0.000  0.000 0.040 0.191 450 472 506
1976012612  0.295 0.082  0.010  0.004 0.039 0.190 452 472 506
1976012615  0.904 0.006  0.203  0.079 0.038 0.191 452 472 506
1976012618  0.395 0.000  0.298  0.176 0.039 0.191 450 472 506
1976012621  0.502 0.000  0.000  0.000 0.042 0.191 448 472 506
1976012700  0.097 0.000  0.000  0.000 0.043 0.192 445 472 506
1976012703  0.000 0.000  0.000  0.022 0.046 0.194 443 472 505
1976012706  0.201 0.009  0.020  0.147 0.049 0.194 442 472 505
1976012709  0.897 0.088  0.058  0.096 0.051 0.191 441 472 505
1976012712  1.098 0.093  0.820  0.591 0.052 0.189 440 472 505
1976012715  0.000 0.011  0.320  0.176 0.052 0.188 439 472 505
1976012718  0.048 0.000  6.681  5.667 0.052 0.189 441 472 505
1976012721  0.048 0.000  0.000  0.000 0.051 0.189 444 472 505
1976012800  0.144 0.000  0.000  0.000 0.050 0.188 446 472 505
1976012803  0.048 0.000  0.000  0.000 0.049 0.189 449 472 505
1976012806  0.000 0.029  0.000  0.000 0.047 0.189 451 472 505
1976012809  0.000 0.200  0.000  0.000 0.046 0.187 453 472 506
1976012812  0.000 0.247  0.000  0.000 0.044 0.187 456 472 506
1976012815  0.000 0.023  0.000  0.000 0.043 0.187 458 472 506
1976012818  0.000 0.000  0.000  0.000 0.042 0.186 460 472 506
1976012821  0.000 0.000  0.000  0.000 0.041 0.186 462 472 506
1976012900  0.000 0.000  0.000  0.000 0.039 0.190 464 473 506
1976012903  0.000 0.000  0.000  0.000 0.038 0.190 466 473 506
1976012906  0.000 0.028  0.000  0.000 0.036 0.190 468 473 506
1976012909  0.000 0.233  0.000  0.000 0.035 0.188 470 473 506
1976012912  0.000 0.218  0.000  0.000 0.034 0.187 472 473 506
1976012915  0.000 0.021  0.000  0.000 0.033 0.190 473 473 506
1976012918  0.000 0.000  0.000  0.000 0.032 0.191 475 473 506
1976012921  0.000 0.000  0.000  0.000 0.031 0.191 476 473 506
1976013000  0.000 0.000  0.000  0.000 0.029 0.193 478 473 506
1976013003  0.000 0.000  0.000  0.000 0.028 0.193 479 474 506
1976013006  0.000 0.029  0.000  0.000 0.028 0.192 481 474 506
1976013009  0.000 0.234  0.000  0.000 0.027 0.189 482 474 506
1976013012  0.000 0.217  0.000  0.000 0.026 0.190 484 474 506
1976013015  0.000 0.020  0.000  0.000 0.025 0.189 485 474 506
1976013018  0.000 0.000  0.000  0.000 0.025 0.189 485 474 506
1976013021  0.000 0.000  0.000  0.000 0.024 0.189 486 474 506
1976013100  0.000 0.000  0.000  0.000 0.023 0.190 487 474 506
1976013103  0.000 0.000  0.000  0.000 0.023 0.190 487 474 506
1976013106  0.000 0.024  0.000  0.000 0.023 0.189 488 474 506
1976013109  0.000 0.179  0.000  0.000 0.023 0.188 489 474 506
1976013112  0.000 0.185  0.000  0.000 0.022 0.187 489 474 506
1976013115  0.000 0.012  0.000  0.000 0.022 0.187 490 474 506
1976013118  0.000 0.000  0.000  0.000 0.022 0.187 491 474 506
1976013121  0.000 0.000  0.000  0.000 0.022 0.186 491 474 506
1976020100  0.000 0.000  0.000  0.000 0.022 0.185 492 474 506
1976020103  0.000 0.000  0.000  0.000 0.021 0.180 492 474 506
1976020106  0.000 0.009  0.000  0.000 0.021 0.180 493 474 506
1976020109  0.000 0.205  0.000  0.000 0.021 0.179 493 474 506
1976020112  0.000 0.176  0.000  0.000 0.021 0.179 494 474 506
1976020115  0.000 0.010  0.000  0.000 0.021 0.179 494 474 506
1976020118  0.000 0.000  0.000  0.000 0.021 0.177 494 474 506
1976020121  0.000 0.000  0.000  0.000 0.021 0.177 495 474 506
1976020200  0.000 0.000  0.000  0.000 0.020 0.177 495 474 506
1976020203  0.000 0.000  0.000  0.000 0.020 0.177 496 474 506
1976020206  0.000 0.006  0.000  0.000 0.020 0.177 496 474 507
1976020209  0.000 0.043  0.000  0.000 0.020 0.175 497 474 507
1976020212  0.000 0.045  0.000  0.000 0.020 0.174 497 474 507
1976020215  0.000 0.006  0.000  0.000 0.020 0.174 497 475 507
1976020218  0.000 0.000  0.000  0.000 0.021 0.173 496 475 507
1976020221  0.000 0.000  0.000  0.000 0.021 0.173 496 475 507
1976020300  0.000 0.000  0.000  0.000 0.022 0.174 495 475 507
1976020303  0.000 0.000  0.000  0.000 0.022 0.173 495 475 507
1976020306  0.000 0.005  0.000  0.000 0.022 0.173 495 475 507
1976020309  0.000 0.046  0.000  0.000 0.023 0.171 494 475 507
1976020312  0.000 0.043  0.000  0.000 0.023 0.170 494 475 507
1976020315  0.000 0.005  0.000  0.000 0.023 0.168 494 475 507
1976020318  0.000 0.000  0.000  0.000 0.023 0.169 493 475 507
1976020321  0.000 0.000  0.000  0.000 0.024 0.169 493 475 507
1976020400  0.000 0.000  0.000  0.000 0.024 0.169 493 476 507
1976020403  0.000 0.000  0.000  0.000 0.024 0.168 493 476 507
1976020406  0.000 0.013  0.000  0.000 0.024 0.168 492 476 507
1976020409  0.000 0.077  0.000  0.000 0.024 0.166 492 476 508
1976020412  0.000 0.087  0.000  0.000 0.025 0.165 492 476 508
1976020415  0.000 0.023  0.000  0.000 0.025 0.168 492 476 508
1976020418  0.000 0.000  0.000  0.000 0.025 0.168 491 476 508
1976020421  0.000 0.000  0.000  0.000 0.025 0.169 491 476 508
1976020500  0.000 0.000  0.000  0.000 0.025 0.168 491 476 508
1976020503  0.000 0.000  0.000  0.000 0.026 0.167 491 476 508
1976020506  0.000 0.010  0.000  0.000 0.026 0.166 490 476 508
1976020509  0.000 0.069  0.000  0.000 0.026 0.165 490 476 508
1976020512  0.000 0.097  0.000  0.000 0.026 0.164 490 476 509
1976020515  0.000 0.024  0.000  0.000 0.026 0.164 490 477 509
1976020518  0.000 0.000  0.000  0.000 0.026 0.164 490 477 509
1976020521  0.000 0.000  0.000  0.000 0.027 0.163 490 477 509
1976020600  0.000 0.000  0.000  0.000 0.027 0.164 489 477 509
1976020603  0.000 0.000  0.000  0.000 0.027 0.163 489 477 509
1976020606  0.000 0.034  0.000  0.000 0.027 0.163 489 477 509
1976020609  0.000 0.266  0.000  0.000 0.027 0.161 489 478 509
1976020612  0.000 0.269  0.000  0.000 0.028 0.160 489 478 509
1976020615  0.000 0.031  0.000  0.000 0.028 0.160 489 478 509
1976020618  0.000 0.000  0.000  0.000 0.028 0.159 489 478 509
1976020621  0.000 0.000  0.000  0.000 0.028 0.158 489 478 509
1976020700  0.000 0.000  0.000  0.000 0.028 0.157 489 478 509
1976020703  0.000 0.000  0.000  0.000 0.028 0.157 489 478 509
1976020706  0.000 0.013  0.000  0.000 0.028 0.156 489 478 509
1976020709  0.000 0.081  0.000  0.000 0.028 0.155 489 478 510
1976020712  0.000 0.098  0.000  0.000 0.028 0.154 489 479 510
1976020715  0.000 0.008  0.000  0.000 0.028 0.154 489 479 510
1976020718  0.000 0.000  0.000  0.000 0.028 0.153 489 479 510
1976020721  0.000 0.000  0.000  0.000 0.028 0.152 489 479 510
1976020800  0.000 0.000  0.000  0.000 0.028 0.151 489 479 510
1976020803  0.000 0.000  0.000  0.000 0.028 0.150 489 479 510
1976020806  0.000 0.010  0.000  0.000 0.028 0.150 489 479 510
1976020809  0.000 0.056  0.000  0.000 0.028 0.149 489 479 510
1976020812  0.000 0.118  0.000  0.000 0.028 0.148 489 479 510
1976020815  0.000 0.015  0.000  0.000 0.028 0.147 489 479 510
1976020818  0.000 0.000  0.000  0.000 0.028 0.147 489 479 510
1976020821  0.000 0.000  0.000  0.000 0.028 0.146 489 479 510
1976020900  0.000 0.000  0.000  0.000 0.028 0.145 489 479 510
1976020903  0.000 0.000  0.000  0.000 0.028 0.144 489 479 511
1976020906  0.000 0.011  0.000  0.000 0.028 0.143 489 479 511
1976020909  0.000 0.076  0.000  0.000 0.028 0.143 489 479 511
1976020912  0.000 0.086  0.000  0.000 0.028 0.142 500 479 511
1976020915  0.000 0.028  0.000  0.000 0.027 0.143 522 480 511
1976020918  0.096 0.000  0.000  0.000 0.027 0.144 516 480 511
1976020921  0.000 0.000  0.000  0.000 0.027 0.144 510 480 511
1976021000  0.192 0.000  0.000  0.017 0.027 0.145 504 479 511
1976021003  0.097 0.000  0.000  0.052 0.027 0.146 497 479 511
1976021006  1.914 0.005  0.587  1.288 0.026 0.146 491 479 511
1976021009  0.081 0.101  0.274  0.249 0.026 0.144 485 479 511
1976021012  0.000 0.176  0.000  0.215 0.033 0.143 479 479 511
1976021015  0.000 0.019  0.000  0.059 0.035 0.143 477 479 511
1976021018  0.000 0.000  0.000  0.215 0.036 0.142 475 479 511
1976021021  0.000 0.000  0.000  0.000 0.037 0.143 474 479 511
1976021100  0.000 0.000  0.000  0.000 0.038 0.143 473 479 511
1976021103  0.000 0.000  0.000  0.000 0.039 0.144 472 479 511
1976021106  0.458 0.010  0.000  0.003 0.040 0.144 470 479 511
1976021109  2.341 0.134  0.596  1.106 0.042 0.142 469 479 511
1976021112  0.364 0.199  0.261  0.600 0.043 0.142 467 479 511
1976021115  0.133 0.056  0.000  0.156 0.043 0.142 465 479 511
1976021118  0.000 0.000  0.000  0.144 0.043 0.141 463 479 511
1976021121  0.000 0.000  0.000  0.035 0.044 0.142 462 479 511
1976021200  0.804 0.000  0.000  0.084 0.045 0.141 461 480 511
1976021203  0.000 0.000  0.000  0.081 0.046 0.141 460 480 511
1976021206  0.048 0.012  0.000  0.124 0.046 0.141 460 480 511
1976021209  0.074 0.104  0.136  0.289 0.047 0.140 460 480 511
1976021212  0.072 0.079  0.000  0.159 0.049 0.139 459 480 511
1976021215  0.697 0.006  0.022  0.081 0.051 0.140 457 480 512
1976021218  2.052 0.000  0.326  1.134 0.052 0.140 455 479 512
1976021221  0.252 0.000  0.041  0.342 0.054 0.141 450 479 512
1976021300  1.302 0.000  0.333  0.990 0.055 0.143 445 479 511
1976021303  0.071 0.000  0.000  0.206 0.057 0.143 443 479 511
1976021306  0.444 0.012  0.000  0.248 0.058 0.143 441 479 511
1976021309  0.504 0.045  0.001  0.128 0.059 0.141 442 479 511
1976021312  1.145 0.036  4.817  0.738 0.061 0.140 441 479 511
1976021315  0.048 0.008  0.000  0.133 0.062 0.140 440 479 511
1976021318  0.048 0.000  0.000  0.135 0.061 0.139 440 480 511
1976021321  0.048 0.000  0.000  6.735 0.060 0.140 441 480 511
1976021400  0.000 0.000  0.000  0.000 0.059 0.140 444 480 511
1976021403  0.000 0.000  0.000  0.000 0.058 0.140 445 481 511
1976021406  0.000 0.037  0.000  0.000 0.056 0.140 447 481 511
1976021409  0.000 0.108  0.000  0.000 0.055 0.139 449 481 511
1976021412  0.000 0.125  0.000  0.000 0.054 0.139 450 481 511
1976021415  0.000 0.029  0.000  0.000 0.054 0.139 450 480 511
1976021418  0.000 0.000  0.000  0.000 0.053 0.139 451 480 511
1976021421  0.000 0.000  0.000  0.000 0.053 0.139 452 480 511
1976021500  0.000 0.000  0.000  0.000 0.052 0.139 453 480 511
1976021503  0.000 0.000  0.000  0.000 0.052 0.138 454 480 511
1976021506  0.000 0.014  0.000  0.000 0.052 0.138 454 479 511
1976021509  0.000 0.152  0.000  0.000 0.051 0.138 455 479 511
1976021512  0.000 0.109  0.000  0.000 0.051 0.138 456 479 511
1976021515  0.000 0.026  0.000  0.000 0.051 0.138 456 479 510
1976021518  0.000 0.000  0.000  0.000 0.051 0.137 457 479 510
1976021521  0.000 0.000  0.000  0.000 0.051 0.137 457 479 510
1976021600  0.000 0.000  0.000  0.000 0.050 0.137 458 479 510
1976021603  0.000 0.000  0.000  0.000 0.050 0.137 459 479 510
1976021606  0.000 0.019  0.000  0.000 0.050 0.137 459 479 510
1976021609  0.000 0.242  0.000  0.000 0.049 0.137 461 479 510
1976021612  0.000 0.221  0.000  0.000 0.049 0.137 462 478 510
1976021615  0.000 0.017  0.000  0.000 0.049 0.138 462 478 510
1976021618  0.000 0.000  0.000  0.000 0.050 0.139 462 478 509
1976021621  0.000 0.000  0.000  0.000 0.050 0.140 461 478 510
1976021700  0.000 0.000  0.000  0.000 0.050 0.140 461 477 510
1976021703  0.000 0.000  0.000  0.000 0.050 0.141 461 477 509
1976021706  0.000 0.018  0.000  0.000 0.050 0.142 461 477 509
1976021709  0.000 0.092  0.000  0.000 0.051 0.143 461 476 509
1976021712  0.000 0.078  0.000  0.000 0.051 0.143 460 476 509
1976021715  0.000 0.010  0.000  0.000 0.051 0.143 459 476 509
1976021718  0.000 0.000  0.000  0.000 0.051 0.144 459 476 509
1976021721  0.000 0.000  0.000  0.000 0.051 0.144 459 476 509
1976021800  0.000 0.000  0.000  0.000 0.050 0.144 459 476 509
1976021803  0.000 0.000  0.000  0.000 0.049 0.144 459 475 508
1976021806  0.000 0.045  0.000  0.000 0.048 0.144 460 475 508
1976021809  0.000 0.339  0.000  0.000 0.048 0.145 460 475 508
1976021812  0.000 0.362  0.000  0.000 0.048 0.145 460 475 508
1976021815  0.000 0.056  0.000  0.000 0.049 0.145 460 475 508
1976021818  0.000 0.000  0.000  0.000 0.049 0.144 459 475 508
1976021821  0.000 0.000  0.000  0.000 0.048 0.144 459 475 508
1976021900  0.000 0.000  0.000  0.000 0.046 0.144 460 475 508
1976021903  0.000 0.000  0.000  0.000 0.045 0.144 460 475 508
1976021906  0.000 0.066  0.000  0.000 0.044 0.144 461 475 508
1976021909  0.000 0.419  0.000  0.000 0.043 0.144 461 475 508
1976021912  0.000 0.443  0.000  0.000 0.044 0.144 462 475 508
1976021915  0.000 0.073  0.000  0.000 0.044 0.144 462 475 508
1976021918  0.000 0.000  0.000  0.000 0.044 0.143 461 475 508
1976021921  0.000 0.000  0.000  0.000 0.043 0.143 462 475 508
1976022000  0.000 0.000  0.000  0.000 0.043 0.143 462 475 508
1976022003  0.000 0.000  0.000  0.000 0.043 0.142 463 475 508
1976022006  0.000 0.036  0.000  0.000 0.042 0.142 463 475 508
1976022009  0.000 0.449  0.000  0.000 0.041 0.142 463 475 508
1976022012  0.000 0.324  0.000  0.000 0.041 0.141 463 475 508
1976022015  0.000 0.091  0.000  0.000 0.040 0.142 462 475 509
1976022018  0.000 0.000  0.000  0.000 0.040 0.142 462 475 509
1976022021  0.000 0.000  0.000  0.000 0.039 0.142 462 475 509
1976022100  0.000 0.000  0.000  0.000 0.039 0.142 463 475 509
1976022103  0.000 0.000  0.000  0.000 0.038 0.142 463 475 509
1976022106  0.000 0.081  0.000  0.000 0.038 0.142 463 475 509
1976022109  0.000 0.342  0.000  0.000 0.037 0.142 464 475 509
1976022112  0.000 0.284  0.000  0.000 0.037 0.142 464 475 509
1976022115  0.000 0.093  0.000  0.000 0.037 0.142 463 475 509
1976022118  0.000 0.000  0.000  0.000 0.036 0.142 463 474 509
1976022121  0.000 0.000  0.000  0.000 0.036 0.142 463 474 509
1976022200  0.000 0.000  0.000  0.000 0.035 0.142 463 474 509
1976022203  0.000 0.000  0.000  0.000 0.035 0.142 464 474 509
1976022206  0.000 0.126  0.000  0.000 0.035 0.142 464 474 509
1976022209  0.000 0.444  0.000  0.000 0.035 0.142 464 474 509
1976022212  0.000 0.370  0.000  0.000 0.034 0.143 465 474 509
1976022215  0.000 0.061  0.000  0.000 0.034 0.143 465 474 509
1976022218  0.000 0.000  0.000  0.000 0.034 0.143 464 474 509
1976022221  0.000 0.000  0.000  0.000 0.033 0.143 465 474 509
1976022300  0.000 0.000  0.000  0.000 0.033 0.143 465 474 509
1976022303  0.000 0.000  0.000  0.000 0.032 0.143 465 474 509
1976022306  0.000 0.107  0.000  0.000 0.032 0.143 466 474 509
1976022309  0.000 0.412  0.000  0.000 0.031 0.143 466 474 509
1976022312  0.000 0.340  0.000  0.000 0.031 0.143 466 474 509
1976022315  0.000 0.041  0.000  0.000 0.031 0.142 466 474 509
1976022318  0.000 0.000  0.000  0.000 0.030 0.141 465 474 509
1976022321  0.000 0.000  0.000  0.000 0.030 0.141 465 474 509
1976022400  0.000 0.000  0.000  0.000 0.029 0.140 465 474 509
1976022403  0.000 0.000  0.000  0.000 0.029 0.140 465 474 509
1976022406  0.000 0.018  0.000  0.000 0.029 0.139 465 474 509
1976022409  0.096 0.064  0.000  0.000 0.028 0.138 465 473 509
1976022412  0.096 0.095  0.000  0.000 0.028 0.138 465 473 509
1976022415  0.000 0.023  0.000  0.000 0.028 0.138 465 473 509
1976022418  0.000 0.000  0.000  0.000 0.028 0.137 465 473 509
1976022421  0.000 0.000  0.000  0.000 0.028 0.137 465 473 510
1976022500  0.000 0.000  0.000  0.000 0.027 0.137 465 473 510
1976022503  0.000 0.000  0.000  0.000 0.027 0.137 465 473 510
1976022506  0.000 0.048  0.000  0.000 0.027 0.136 465 473 510
1976022509  0.000 0.231  0.000  0.000 0.026 0.136 465 473 510
1976022512  0.000 0.279  0.000  0.000 0.026 0.136 465 473 510
1976022515  0.000 0.042  0.000  0.000 0.025 0.136 465 473 510
1976022518  0.000 0.000  0.000  0.000 0.025 0.136 465 473 510
1976022521  0.000 0.000  0.000  0.000 0.025 0.136 465 473 510
1976022600  0.000 0.000  0.000  0.000 0.024 0.136 465 473 510
1976022603  0.000 0.000  0.000  0.000 0.024 0.136 465 473 510
1976022606  0.000 0.061  0.000  0.000 0.023 0.136 466 473 510
1976022609  0.000 0.176  0.000  0.000 0.023 0.135 466 473 510
1976022612  0.000 0.228  0.000  0.000 0.023 0.135 466 473 510
1976022615  0.000 0.036  0.000  0.000 0.022 0.135 466 473 510
1976022618  0.000 0.000  0.000  0.000 0.022 0.135 465 473 510
1976022621  0.000 0.000  0.000  0.000 0.021 0.135 466 473 510
1976022700  0.000 0.000  0.000  0.000 0.021 0.135 466 473 510
1976022703  0.000 0.000  0.000  0.000 0.020 0.135 466 473 510
1976022706  0.000 0.083  0.000  0.000 0.020 0.135 466 473 510
1976022709  0.000 0.247  0.000  0.000 0.020 0.134 466 473 510
1976022712  0.000 0.185  0.000  0.000 0.020 0.134 467 473 510
1976022715  0.000 0.084  0.000  0.000 0.019 0.134 467 473 510
1976022718  0.000 0.000  0.000  0.000 0.019 0.134 466 473 510
1976022721  0.000 0.000  0.000  0.000 0.019 0.134 466 473 510
1976022800  0.000 0.000  0.000  0.000 0.019 0.134 466 473 511
1976022803  0.000 0.000  0.000  0.000 0.018 0.134 466 473 511
1976022806  0.000 0.130  0.000  0.000 0.018 0.134 466 473 511
1976022809  0.000 0.536  0.000  0.000 0.018 0.134 466 473 510
1976022812  0.000 0.527  0.000  0.000 0.018 0.134 467 473 511
1976022815  0.000 0.107  0.000  0.000 0.017 0.134 466 473 511
1976022818  0.000 0.000  0.000  0.000 0.017 0.134 466 474 511
1976022821  0.000 0.000  0.000  0.000 0.017 0.133 466 474 511
1976022900  0.048 0.000  0.000  0.000 0.017 0.133 466 474 511
1976022903  0.048 0.000  0.000  0.000 0.016 0.133 466 474 511
1976022906  0.000 0.059  0.000  0.000 0.016 0.133 466 474 510
1976022909  0.000 0.501  0.000  0.000 0.016 0.133 466 474 510
1976022912  0.000 0.322  0.000  0.000 0.016 0.133 466 474 511
1976022915  0.000 0.018  0.000  0.000 0.015 0.133 466 474 510
1976022918  0.107 0.000  0.000  0.000 0.015 0.133 466 474 510
1976022921  8.792 0.000  4.075  5.733 0.015 0.133 466 474 510
1976030100  0.600 0.000  0.967  1.522 0.022 0.133 461 474 510
1976030103  0.000 0.000  3.822  0.143 0.027 0.133 450 474 510
1976030106  0.000 0.156  0.000  0.121 0.026 0.133 451 474 510
1976030109  0.000 0.522  0.000  4.972 0.024 0.132 453 474 511
1976030112  0.000 0.564  0.000  0.000 0.023 0.132 455 474 511
1976030115  0.000 0.156  0.000  0.000 0.022 0.132 456 474 511
1976030118  0.000 0.000  0.000  0.000 0.021 0.132 457 474 511
1976030121  0.000 0.000  0.000  0.000 0.021 0.132 458 474 511
1976030200  0.000 0.000  0.000  0.000 0.021 0.132 459 474 511
1976030203  0.000 0.000  0.000  0.000 0.021 0.131 459 474 511
1976030206  0.000 0.152  0.000  0.000 0.021 0.131 460 474 511
1976030209  0.000 0.535  0.000  0.000 0.020 0.131 461 474 511
1976030212  0.000 0.473  0.000  0.000 0.020 0.131 461 474 511
1976030215  0.000 0.139  0.000  0.000 0.020 0.131 461 474 511
1976030218  0.096 0.000  0.000  0.000 0.020 0.131 461 474 511
1976030221  0.000 0.000  0.000  0.000 0.020 0.130 461 474 511
1976030300  0.096 0.000  0.000  0.000 0.020 0.130 461 474 511
1976030303  0.000 0.000  0.000  0.000 0.020 0.130 462 474 511
1976030306  0.000 0.170  0.000  0.000 0.019 0.130 462 474 511
1976030309  0.000 0.596  0.000  0.000 0.019 0.129 462 474 511
1976030312  0.000 0.583  0.000  0.000 0.018 0.129 463 474 511
1976030315  0.000 0.150  0.000  0.000 0.018 0.129 463 474 511
1976030318  0.000 0.000  0.000  0.000 0.018 0.129 463 474 511
1976030321  0.000 0.000  0.000  0.000 0.018 0.129 463 474 511
1976030400  0.000 0.000  0.000  0.000 0.017 0.129 464 474 511
1976030403  0.000 0.000  0.000  0.000 0.017 0.128 464 474 512
1976030406  0.000 0.175  0.000  0.000 0.017 0.128 465 474 512
1976030409  0.000 0.610  0.000  0.000 0.017 0.128 465 474 511
1976030412  0.000 0.567  0.000  0.000 0.017 0.129 465 474 511
1976030415  0.000 0.149  0.000  0.000 0.016 0.131 465 474 511
1976030418  0.000 0.000  0.000  0.000 0.016 0.135 465 474 512
1976030421  0.000 0.000  0.000  0.000 0.016 0.142 465 474 511
1976030500  0.000 0.000  0.000  0.000 0.016 0.150 465 474 511
1976030503  0.000 0.000  0.000  0.000 0.016 0.157 465 474 511
1976030506  0.000 0.165  0.000  0.000 0.015 0.165 466 474 511
1976030509  0.000 0.557  0.000  0.000 0.015 0.172 466 474 511
1976030512  0.000 0.536  0.000  0.000 0.015 0.176 467 474 511
1976030515  0.000 0.143  0.000  0.000 0.015 0.178 466 474 510
1976030518  0.000 0.000  0.000  0.000 0.015 0.178 466 473 510
1976030521  0.000 0.000  0.000  0.000 0.016 0.177 466 473 510
1976030600  0.000 0.000  0.000  0.000 0.016 0.176 466 473 510
1976030603  0.000 0.000  0.000  0.000 0.016 0.175 467 473 510
1976030606  0.000 0.140  0.000  0.000 0.017 0.175 468 474 510
